filename,package_name,app_name,version_code,version_name,num_permissions,num_activities,num_services,num_receivers,num_providers,num_intents,total_methods,has_native_code,file_size_kb,num_files
com.dmkaslijn.kidzbobmusiclyrics.apk,com.dmkaslijn.kidzbobmusiclyrics,Best Songs of Kidz Bop,1,Unknown,4,2,0,0,0,2,22518,0,3271.1103515625,590
com.doctorondemand.android.patient.apk,com.doctorondemand.android.patient,Doctor On Demand,614,Unknown,16,104,1,3,0,5,40282,1,30157.7626953125,1305
com.dojomadness.lolsumo.apk,com.dojomadness.lolsumo,LOLSUMO,137,Unknown,11,50,9,8,1,2,88368,0,27741.8349609375,1589
com.domobile.applock.apk,com.domobile.applock,AppLock,2017021701,Unknown,36,31,16,10,2,13,45195,0,4260.3037109375,1084
com.doodle.bubbleshooter.apk,com.doodle.bubbleshooter,Bubble Shooter,5,Unknown,2,4,1,2,0,2,46009,1,7968.5341796875,421
com.dozingcatsoftware.asciicam.apk,com.dozingcatsoftware.asciicam,AsciiCam,11,Unknown,2,5,0,2,0,2,3075,1,263.0185546875,50
com.dwgsee.dwgviewer.apk,com.dwgsee.dwgviewer,DWGSee,423,Unknown,4,4,0,0,0,5,429,1,32328.2080078125,853
com.dydbook.bible.apk,com.dydbook.bible,성경일독Q,101,Unknown,11,14,9,10,1,7,77732,0,23248.1484375,1862
com.earlystart.android.monkeyjunior.apk,com.earlystart.android.monkeyjunior,Monkey Junior,1458289239,Unknown,9,2,7,7,1,2,22814,1,12528.8046875,350
com.easilydo.apk,com.easilydo,EasilyDo,2158,Unknown,26,70,3,7,0,10,47532,0,18680.73046875,1228
com.easyone.sims4guide.apk,com.easyone.sims4guide,Gudie Sims 4,1,Unknown,8,5,2,4,1,2,32223,0,2714.251953125,514
com.economist.wif.apk,com.economist.wif,World In Figures,71,Unknown,16,11,7,4,1,5,38824,1,21898.302734375,2100
com.eiref.boatcoach.apk,com.eiref.boatcoach,BoatCoach,132,Unknown,18,22,0,0,0,3,56845,0,5662.9130859375,744
com.ElfizMedia.Djdubstepmscmkrpd.apk,com.ElfizMedia.Djdubstepmscmkrpd,DJ Dubstep Music Maker Pad,3,Unknown,7,7,0,1,0,2,46433,1,23056.400390625,201
com.enzuredigital.weatherbomb.apk,com.enzuredigital.weatherbomb,WeatherBomb,1078,Unknown,11,11,6,5,2,3,29524,0,3666.9228515625,947
com.epocrates.apk,com.epocrates,Epocrates,430,Unknown,16,144,1,3,2,5,54154,0,12232.4921875,3894
com.ergonlabs.SabbathSchoolAudio.apk,com.ergonlabs.SabbathSchoolAudio,Sabbath School Audio,460,Unknown,6,4,2,1,0,5,42219,0,4776.603515625,503
com.everycircuit.free.apk,com.everycircuit.free,EveryCircuit,52,Unknown,7,17,0,1,0,7,42145,1,7813.2138671875,1595
com.excelatlife.motivation.apk,com.excelatlife.motivation,Qi Gong Meditation Relaxation,23,Unknown,3,22,1,1,0,2,33657,0,4459.1328125,224
com.explorationbase.ExplorationLite.apk,com.explorationbase.ExplorationLite,Exploration Lite,1030306,Unknown,0,1,0,0,0,2,5338,1,2365.21484375,154
com.ezitools.fingerliedetectorprankapp.apk,com.ezitools.fingerliedetectorprankapp,finger lie detector Prank App,2,Unknown,4,3,0,0,0,2,34964,0,3688.3583984375,475
com.fast.memory.booster.master.speed.apk,com.fast.memory.booster.master.speed,Speed Clean,18,Unknown,14,12,8,2,0,4,18270,1,3078.146484375,358
com.fedex.ida.android.apk,com.fedex.ida.android,FedEx,43,Unknown,21,143,12,6,1,16,101357,1,20156.861328125,2380
com.fevdev.nakedbrowser.apk,com.fevdev.nakedbrowser,Naked Browser,124,Unknown,5,4,1,1,0,5,1282,0,119.76953125,51
com.finperssaver.apk,com.finperssaver,Finance PM,68,Unknown,11,11,11,10,2,2,51663,0,6673.0087890625,974
com.fivetouchsolutions.emcmba2017.apk,com.fivetouchsolutions.emcmba2017,CMBA2017,10000,Unknown,7,3,3,1,0,2,18333,0,4059.0283203125,139
com.flyersoft.moonreader.apk,com.flyersoft.moonreader,Moon+ Reader,412002,Unknown,8,16,4,5,2,8,53047,1,10173.8955078125,1240
com.fortifiedlabs.sync_for_apple_messages.apk,com.fortifiedlabs.sync_for_apple_messages,Sync for Messages,85,Unknown,21,11,8,8,2,2,37824,0,4272.3984375,773
com.freegame.simulatorfnafsljumpscare.apk,com.freegame.simulatorfnafsljumpscare,Simulator FNAF SL Jumpscare,1,Unknown,3,11,2,1,0,2,56084,0,12872.2099609375,569
com.freekikchat.freekikchatmessengertips.apk,com.freekikchat.freekikchatmessengertips,Free KiK Chat Messenger Tips,1000000,Unknown,4,5,1,0,0,2,25642,1,20730.4775390625,206
com.freewaiter.redbarn.apk,com.freewaiter.redbarn,Red Barn,100058,Unknown,10,3,4,2,1,2,21760,0,3942.7666015625,354
com.freshgrade.StudentApp.apk,com.freshgrade.StudentApp,FreshGrade for Students,105032,Unknown,10,3,4,3,1,3,32513,1,24954.3017578125,449
com.fsp.android.phonetracker.apk,com.fsp.android.phonetracker,@7F07089F,160680,Unknown,34,89,44,31,7,7,91432,1,38981.6357421875,4710
com.fullfreemovies.apk,com.fullfreemovies,Full Free Movies,110,Unknown,6,10,7,3,1,2,33974,1,14031.8662109375,916
com.funkyfacemakers.apk,com.funkyfacemakers,funky face changer-Image Crop,5,Unknown,11,10,0,0,1,2,29587,0,6811.890625,436
com.funny.whosdaddy.apk,com.funny.whosdaddy,who is your daddy :D,1,Unknown,4,4,0,0,0,2,41027,0,7123.896484375,174
com.gameloft.android.ANMP.GloftL2HM.apk,com.gameloft.android.ANMP.GloftL2HM,Little Big City 2,31120,Unknown,14,9,3,9,2,4,26578,1,29488.1279296875,349
com.gameloft.android.ANMP.GloftPOHM.apk,com.gameloft.android.ANMP.GloftPOHM,My Little Pony,33029,Unknown,15,33,3,8,1,12,56315,1,48360.876953125,572
com.gau.go.weatherex.appbilling.systemwidgetskin.miniland.cc.apk,com.gau.go.weatherex.appbilling.systemwidgetskin.miniland.cc,Mini Land Style Reward GO Weather EX,1,Unknown,3,5,0,1,0,4,17350,0,2934.8583984375,211
com.geniatech.nettv.apk,com.geniatech.nettv,NetTV,2,Unknown,9,5,1,0,1,2,8776,1,13487.4609375,1007
com.gentoozero.memecreator.apk,com.gentoozero.memecreator,Meme Creator,25,Unknown,3,7,0,0,0,5,19069,0,44572.5166015625,1770
com.GeorgeBeaumont.TrickyShot.apk,com.GeorgeBeaumont.TrickyShot,Tricky Shot,5,Unknown,2,3,0,0,0,2,35757,1,22317.4326171875,275
com.globalegrow.app.gearbest.apk,com.globalegrow.app.gearbest,GearBest,17,Unknown,13,54,11,9,3,11,74478,0,6786.55078125,1451
com.globalinto.legoninjagoshadow.apk,com.globalinto.legoninjagoshadow,Lego Ninjago Shadow,10,Unknown,19,12,7,7,1,6,60964,0,4383.6396484375,746
com.glu.deerhunt2.apk,com.glu.deerhunt2,DH Classic,302032,Unknown,12,35,6,4,0,8,85132,1,50819.7060546875,1673
com.godpeople.GPtong.apk,com.godpeople.GPtong,갓피플통독,1902,Unknown,9,21,8,7,2,10,71805,0,9469.9609375,917
com.gohopscotch.android.saskrush.apk,com.gohopscotch.android.saskrush,Sask Rush,9,Unknown,18,31,16,10,5,38,108589,0,16053.3642578125,2533
com.gragedev.arianagrandepr.ankcall.apk,com.gragedev.arianagrandepr.ankcall,Call Prank Ariana Grande,1,Unknown,15,13,0,0,0,2,36688,0,4037.708984375,478
com.gragedev.princess.fakecall.apk,com.gragedev.princess.fakecall,Fake Call Princess,1,Unknown,15,13,0,0,0,2,36688,0,4085.599609375,478
com.greencopper.android.festivalvoyageur.apk,com.greencopper.android.festivalvoyageur,FDVoyageur,6,Unknown,15,17,21,5,3,3,61113,1,14156.1875,1523
com.grillgames.guitarrockhero.apk,com.grillgames.guitarrockhero,Rock Hero,16004,Unknown,12,19,2,4,0,4,91060,1,32980.154296875,939
com.guideforgeometre.geo.apk,com.guideforgeometre.geo,GUIDE Geometry Dash Meltdown,1,Unknown,2,6,0,0,0,2,45614,0,4619.1162109375,587
com.guidetodownload.modpixelmon.apk,com.guidetodownload.modpixelmon,Download Mod Pixelmon for MCPE,1,Unknown,5,11,1,0,0,2,51618,0,5897.056640625,454
com.hamiwito.minimapskraft.apk,com.hamiwito.minimapskraft,Pixelmon Maps,1,Unknown,7,12,2,1,0,2,55947,0,6661.1640625,566
com.happyroome.simulatortricks.apk,com.happyroome.simulatortricks,happy room Simula,8,Unknown,6,3,0,0,0,2,44150,1,17579.25390625,327
com.hasbro.beybladesenterprise.apk,com.hasbro.beybladesenterprise,BEYBLADE BURST,77,Unknown,10,2,0,1,0,2,38280,1,31193.0712890625,72
com.hellochinese.apk,com.hellochinese,HelloChinese,36,Unknown,7,55,2,3,0,2,53043,1,22521.1064453125,1748
com.HelloNeighbor.roblox.apk,com.HelloNeighbor.roblox,Tips For Hello Heighbor[ROBLOX],2,Unknown,2,8,0,0,0,2,18376,0,3013.560546875,818
com.hi5.app.apk,com.hi5.app,hi5,297,Unknown,23,92,35,10,3,6,116411,0,26059.6591796875,6794
com.highsecure.photoframe.apk,com.highsecure.photoframe,Photo Frame,5,Unknown,4,36,1,1,0,2,58610,0,22447.4326171875,1063
com.hipanda.solitaire.theme.purplerose.apk,com.hipanda.solitaire.theme.purplerose,Purple Rose Theme,12,Unknown,5,3,1,1,2,2,24920,0,2769.6181640625,549
com.hmobile.frenchbible.apk,com.hmobile.frenchbible,Bible,34,Unknown,9,24,4,6,1,6,34361,0,5290.8720703125,419
com.hoteltonight.android.prod.apk,com.hoteltonight.android.prod,Hotel Tonight,7820,Unknown,16,65,6,7,0,32,89945,1,12814.939453125,1910
com.htgames.animesama.apk,com.htgames.animesama,AnimeSama,11,Unknown,32,75,7,4,3,3,72393,1,26947.337890625,1891
com.htsu.hsbcpersonalbanking.apk,com.htsu.hsbcpersonalbanking,HSBC,37,Unknown,29,72,6,5,1,11,28796,0,15812.0810546875,1126
com.idmiranappss.phoneringtones2016.mobileringtones.apk,com.idmiranappss.phoneringtones2016.mobileringtones,Phone Ringtones,1,Unknown,8,6,0,0,0,2,33249,0,16092.37109375,231
com.iggnovation.offhck.apk,com.iggnovation.offhck,Offline Hacking,1,Unknown,2,22,0,0,0,2,23707,0,2209.685546875,452
com.iherb.apk,com.iherb,iHerb,20,Unknown,7,5,0,0,0,2,6642,0,703.943359375,75
com.ikeyboard.theme.distantgalaxy.apk,com.ikeyboard.theme.distantgalaxy,distantgalaxy,1,Unknown,14,21,10,12,1,4,42606,1,6941.3154296875,921
com.ikeyboard.theme.SpringTime.apk,com.ikeyboard.theme.SpringTime,SpringTime,2,Unknown,13,21,10,12,1,4,42541,1,6354.595703125,921
com.ilixa.ebp.apk,com.ilixa.ebp,8Bit Photo Lab,47,Unknown,6,4,1,0,1,3,44210,0,7759.5654296875,1391
com.im.simplycrochet.apk,com.im.simplycrochet,Simply Crochet,1248,Unknown,14,20,4,3,2,6,57406,1,10768.7705078125,861
com.im.urbancyclist.apk,com.im.urbancyclist,Urban Cyclist,1280,Unknown,14,20,4,3,2,6,57406,1,10772.83203125,861
com.immediatemedia.crossstitchcrazymag.apk,com.immediatemedia.crossstitchcrazymag,Cross Stitch Crazy,1248,Unknown,14,20,4,3,2,6,57405,1,10863.2734375,860
com.imobilize.ultimateHypnosisGH.apk,com.imobilize.ultimateHypnosisGH,Ultimate Hypnosis,9,Unknown,7,2,0,1,0,2,24147,0,24489.6513671875,512
com.inigoapp.inigoandroid.apk,com.inigoapp.inigoandroid,Inigo Cards,204,Unknown,18,45,5,1,0,3,67924,1,16049.5146484375,1791
com.instantgaming.android.apk,com.instantgaming.android,Instant Gaming,1,Unknown,5,8,9,5,1,7,75211,0,5306.701171875,1241
com.insyncapp.diabete.apk,com.insyncapp.diabete,My glycemia,58,Unknown,18,19,4,2,0,5,50336,0,5019.7001953125,681
com.intsig.camcard.sfdc.apk,com.intsig.camcard.sfdc,CamCard for Salesforce,1201,Unknown,17,34,7,5,1,3,39007,1,21982.5654296875,1493
com.iobit.mobilecare.apk,com.iobit.mobilecare,AMC Security,50601,Unknown,56,119,11,14,3,13,67153,1,8356.7353515625,1362
com.itlogy.awardwallet.apk,com.itlogy.awardwallet,AwardWallet,318014,Unknown,8,2,1,1,0,3,12994,0,4842.6962890625,308
com.jb.gokeyboardpro.apk,com.jb.gokeyboardpro,GO Keyboard Pro,30,Unknown,20,66,13,19,6,30,72399,1,15056.1298828125,3360
com.jbbmobile.jbbfieldcloud.apk,com.jbbmobile.jbbfieldcloud,Service Echo,42,Unknown,14,27,7,3,3,2,45672,0,3651.5712890625,807
com.jiubang.fastestflashlight.apk,com.jiubang.fastestflashlight,Beacon Flashlight,29,Unknown,27,29,13,14,3,2,39722,1,4883.08203125,893
com.joaomgcd.autoappshub.apk,com.joaomgcd.autoappshub,AutoApps,36,Unknown,7,13,5,4,0,7,30822,0,3236.63671875,871
com.jrzheng.supervpnfree.apk,com.jrzheng.supervpnfree,SuperVPN,70,Unknown,13,13,3,2,0,2,41579,1,5135.267578125,504
com.kailabs.slug.apk,com.kailabs.slug,Slugterra Slug It Out Guide,1,Unknown,19,12,7,8,1,2,64588,0,5218.1298828125,670
com.ketchapp.stack.apk,com.ketchapp.stack,Stack,10,Unknown,4,20,0,1,0,2,52736,1,27221.5966796875,614
com.keyboard.go.black.apk,com.keyboard.go.black,Matte Black,10105,Unknown,9,11,2,4,0,2,32824,1,3104.896484375,130
com.kfn.fakegpsfree.apk,com.kfn.fakegpsfree,Fly GPS,11,Unknown,9,6,3,5,1,2,40026,0,3074.544921875,569
com.kiddoware.kidsafebrowser.apk,com.kiddoware.kidsafebrowser,Safe Browser,39,Unknown,9,18,1,3,3,5,46074,0,3881.0595703125,588
com.kidscrape.king.apk,com.kidscrape.king,Touch Lock,1701161,Unknown,12,29,10,7,2,6,75909,0,5362.84765625,848
com.kinteks.hdselfiecam.apk,com.kinteks.hdselfiecam,Camera,8,Unknown,6,3,0,2,0,2,44188,0,2990.7548828125,322
com.kkkeyboard.emoji.keyboard.theme.Basketball.apk,com.kkkeyboard.emoji.keyboard.theme.Basketball,Basketball,10,Unknown,10,12,1,1,0,2,32162,0,4964.912109375,341
com.krissitop.mobdroguidestreaming.apk,com.krissitop.mobdroguidestreaming,Guide for Mobdro TV,1,Unknown,2,11,0,0,0,2,34408,0,2887.8955078125,617
com.kumapaw.minimalistanime.apk,com.kumapaw.minimalistanime,Minimalist Anime Wallpaper,14,Unknown,12,9,5,4,1,4,39576,0,3087.6728515625,540
com.lasteek.qtp.app.apk,com.lasteek.qtp.app,QTP,17,Unknown,13,57,10,4,1,7,93145,1,20508.69140625,1879
com.lescapadou.tracingjapan.apk,com.lescapadou.tracingjapan,Japanese Writing Wizard,1457341234,Unknown,5,1,0,0,0,2,24569,1,30624.61328125,1436
com.liberathor.diapason.apk,com.liberathor.diapason,Super ear,7,Unknown,3,2,1,2,0,2,26583,0,4990.0810546875,459
com.lightinthebox.android.apk,com.lightinthebox.android,LightInTheBox,430,Unknown,16,79,7,10,2,5,47482,0,7595.9169921875,1349
com.linecentury.stockmobi.apk,com.linecentury.stockmobi,Stockmobi,37,Unknown,19,52,6,7,2,6,84087,0,9766.2900390625,2053
com.lsbr.ipsos.mobile.apk,com.lsbr.ipsos.mobile,Ipsos Mobile,2700,Unknown,13,1,1,6,0,3,31288,0,3462.6875,385
com.lubangsemut.TopGuidePokemonGO.apk,com.lubangsemut.TopGuidePokemonGO,Top Guide for Pokémon GO,2,Unknown,5,3,0,0,1,2,44262,0,5081.19140625,369
com.maatto.rush.apk,com.maatto.rush,Color Tunnel,10,Unknown,3,4,0,0,0,2,9431,1,27381.2119140625,132
com.magazinecloner.anpt.apk,com.magazinecloner.anpt,A Needle Pulling Thread,2015,Unknown,8,30,2,2,0,14,47441,0,4653.10546875,663
com.magicpen.snapphoto.apk,com.magicpen.snapphoto,Snappy photo filters,3,Unknown,3,4,2,2,0,2,34114,0,9985.9033203125,1369
com.mapminecraft.helloneighbor.apk,com.mapminecraft.helloneighbor,Hello Neighbor,1,Unknown,4,4,0,0,0,2,26462,0,2396.037109375,354
com.maz.mothererthnws.apk,com.maz.mothererthnws,MotherErthNws,60,Unknown,9,13,2,4,4,5,58311,0,7410.4189453125,944
com.mc2techservices.pccb.apk,com.mc2techservices.pccb,Prepaid Credit Card Balances,3,Unknown,3,11,0,0,0,2,43637,0,2684.935546875,273
com.mediadjz.pianomixer.apk,com.mediadjz.pianomixer,Piano DJ Mixer,4,Unknown,6,10,0,0,0,2,48733,0,14858.1044921875,367
com.MegaMemeProductions.MEMESoundBoard.apk,com.MegaMemeProductions.MEMESoundBoard,MEME SoundBoard,1000004,Unknown,6,8,0,0,0,2,49990,1,23622.1533203125,170
com.metaswitch.cp.Access.apk,com.metaswitch.cp.Access,AccessPhone,16,Unknown,27,63,5,9,2,8,55750,1,17577.763671875,1653
com.midva.HiddenObjectLoveInParis.apk,com.midva.HiddenObjectLoveInParis,Love in Paris,15012002,Unknown,12,10,1,2,1,2,60110,1,24799.66796875,652
com.mindbowser.yougovi.apk,com.mindbowser.yougovi,youGOvi,17,Unknown,23,58,4,3,2,5,133581,1,28195.9853515625,1812
com.mindex.vbookz_pdf.apk,com.mindex.vbookz_pdf,vBookzPDF Reader,17,Unknown,11,6,2,2,0,5,12605,1,38437.5078125,349
com.minds.mobile.apk,com.minds.mobile,Minds,104012,Unknown,16,14,2,1,0,3,26663,1,29922.232421875,486
com.minecamphotoeditor.minecraft.apk,com.minecamphotoeditor.minecraft,MineCamera Editor For Minecraft,3,Unknown,8,7,2,3,1,2,15912,0,10669.0458984375,704
com.mirraw.android.apk,com.mirraw.android,Mirraw,110,Unknown,29,86,6,8,1,11,73490,1,6963.1318359375,863
com.MJ.Old.Face.Aging.Booth.Funny.App.apk,com.MJ.Old.Face.Aging.Booth.Funny.App,Old Face Aging Booth Funny App,3,Unknown,4,16,0,0,1,2,57196,0,9625.095703125,678
com.MMMonsterMaster.pandaBubbleShooter.free.apk,com.MMMonsterMaster.pandaBubbleShooter.free,Bubble Shooter,2,Unknown,2,6,0,0,0,2,45379,1,16260.181640625,2002
com.mobamine.ibeardandhair.apk,com.mobamine.ibeardandhair,I Beard and Hair Maker,4,Unknown,7,9,0,0,0,2,24596,0,6121.91015625,404
com.mobbi.setupviberfortablets.apk,com.mobbi.setupviberfortablets,Setting Viber for tablets,4,Unknown,2,4,0,0,0,2,18196,0,3381.0029296875,807
com.mobileapps.freestufftimes.apk,com.mobileapps.freestufftimes,Free Stuff Times,9,Unknown,8,5,1,2,0,2,32780,0,2766.5576171875,482
com.mobilecreatures.drinkwater.apk,com.mobilecreatures.drinkwater,Water Time Pro,79,Unknown,9,8,0,4,1,2,34610,0,6752.2568359375,911
com.MobileSportsTime.MiniGolfEldoradoGolfCourse.apk,com.MobileSportsTime.MiniGolfEldoradoGolfCourse,Mini Golf 3D City Stars Arcade,14,Unknown,4,6,0,0,0,2,33545,1,38438.828125,647
com.mobilityware.freecell.apk,com.mobilityware.freecell,FreeCell,259,Unknown,5,33,0,2,0,3,68116,0,33050.2294921875,1269
com.mobiloud.android.ShareTheWordOfGod.apk,com.mobiloud.android.ShareTheWordOfGod,ShareTheWordOfGod.com,20160927,Unknown,8,24,2,2,0,3,60962,0,5664.291015625,811
com.mobirix.minesweeper.apk,com.mobirix.minesweeper,Minesweeper King,170209,Unknown,5,4,3,4,1,2,47225,1,7297.041015625,1822
com.Mp3FreeMusic.Mp3FreeMusicMusicMp3.apk,com.Mp3FreeMusic.Mp3FreeMusicMusicMp3,Music Mp3,1,Unknown,4,8,0,0,1,3,61058,0,4657.931640625,687
com.msi.logogame.apk,com.msi.logogame,Logo Game,70,Unknown,9,52,9,7,3,7,86917,0,25481.8857421875,2725
com.musician.tuner.apk,com.musician.tuner,PitchLab Pro,16,Unknown,6,2,0,1,0,2,1252,1,5378.853515625,17
com.my.mail.apk,com.my.mail,myMail,20572,Unknown,30,78,40,23,8,51,117533,0,13336.455078125,3125
com.my.wot.apk,com.my.wot,WOT Mobile Security,9,Unknown,6,11,4,4,1,2,39337,0,6602.0048828125,729
com.mydiabetes.apk,com.mydiabetes,Diabetes:M,125,Unknown,13,34,7,12,1,14,90230,0,17882.2294921875,2138
com.myndos.myndosbroken.apk,com.myndos.myndosbroken,Crack Screen,1,Unknown,9,2,0,0,0,2,44160,0,8039.9072265625,265
com.mytowntonight.aviationweather.apk,com.mytowntonight.aviationweather,Avia Weather,58,Unknown,6,14,2,1,0,3,31698,0,3063.908203125,577
com.NaimDev.SnapPhotoFilters.apk,com.NaimDev.SnapPhotoFilters,Snappy Photo Filters,7,Unknown,3,4,2,2,0,2,34153,0,27257.3525390625,1206
com.narvii.amino.x250485228.apk,com.narvii.amino.x250485228,Chel,7620,Unknown,13,29,5,4,2,10,47570,1,19995.21484375,4723
com.newchic.client.apk,com.newchic.client,Newchic,86,Unknown,17,59,7,6,3,5,73370,0,9204.08984375,1617
com.newspicks.apk,com.newspicks,NewsPicks,1658,Unknown,8,59,6,6,2,12,80304,1,17975.947265625,2115
com.nianticproject.scout.apk,com.nianticproject.scout,Field Trip,49,Unknown,19,10,4,5,1,3,26602,0,5304.9306640625,676
com.nicedayapps.iss_free.apk,com.nicedayapps.iss_free,ISS HD Live,105,Unknown,11,11,8,6,1,2,45798,0,4960.826171875,1338
com.ninjakiwi.towerkeepers.apk,com.ninjakiwi.towerkeepers,Tower Keepers,5413,Unknown,6,29,0,2,1,2,62259,1,37963.109375,1700
com.noldar.lepetitcompendium.apk,com.noldar.lepetitcompendium,Le Petit Compendium,19,Unknown,3,4,0,0,1,2,20011,0,1666.9306640625,426
com.noon.guideforwhatsapp.apk,com.noon.guideforwhatsapp,Guide WhatsApp on tablet,7,Unknown,3,10,0,0,0,2,22834,0,3272.1015625,840
com.nurun.calgarysun.apk,com.nurun.calgarysun,SUN+,46,Unknown,7,19,8,1,0,2,50703,0,7214.3876953125,995
com.nweave.zenfie.apk,com.nweave.zenfie,Zenfie,27,Unknown,9,5,2,4,4,2,57338,0,5747.201171875,1222
com.oditek.thespesh.apk,com.oditek.thespesh,The Spesh,14,Unknown,13,14,1,1,1,2,60148,0,10215.361328125,876
com.ogrepixel.warcher.apk,com.ogrepixel.warcher,Warcher,32,Unknown,14,11,1,2,0,2,30349,1,48934.0517578125,437
com.parseapp.snapphoto.apk,com.parseapp.snapphoto,Snap Photo,3,Unknown,4,5,0,0,0,2,19968,0,3552.677734375,177
com.perracolabs.cpd.apk,com.perracolabs.cpd,Cameringo Lite,2276,Unknown,15,2,4,5,1,3,11801,1,5409.5302734375,1169
com.pranktent.kollpang.gengkol.apk,com.pranktent.kollpang.gengkol,Gangster Clown Call Prank,1,Unknown,15,13,0,0,0,2,36688,0,3620.619140625,478
com.promitor.fleek.apk,com.promitor.fleek,Fleek,300558,Unknown,16,4,5,6,2,2,28573,0,20490.85546875,285
com.racinggames.stunts.racing_bike.stunts.apk,com.racinggames.stunts.racing_bike.stunts,Racing on Bike Free,5,Unknown,6,13,0,1,0,2,38339,1,45494.31640625,369
com.reader.hdmi.apk,com.reader.hdmi,HDMI Reader,3,Unknown,4,4,1,0,0,2,29561,1,2615.7919921875,483
com.redrazors.pathbuilder.apk,com.redrazors.pathbuilder,Pathbuilder,197,Unknown,5,5,0,0,0,2,56705,0,12442.150390625,1415
com.resqwalk.apk,com.resqwalk,ResQwalk,74,Unknown,12,42,4,3,0,8,73127,1,13908.50390625,1552
com.ridewithgps.mobile.apk,com.ridewithgps.mobile,Ride with GPS,161099,Unknown,15,35,7,6,5,33,49399,1,29592.255859375,1473
com.ringslumen.pixelgun3d.apk,com.ringslumen.pixelgun3d,Guide Pixel Gun 3D,1,Unknown,2,11,1,1,0,2,43996,0,3420.4208984375,508
com.rmsoft.likemeter.apk,com.rmsoft.likemeter,Likemeter,12,Unknown,3,8,1,0,0,2,32626,0,3488.69921875,590
com.science.leoking.apk,com.science.leoking,LeoKing,9,Unknown,9,9,1,4,0,5,37499,0,8721.7314453125,191
com.seoboxs.viruskill.apk,com.seoboxs.viruskill,Virus Kill,1,Unknown,4,5,1,1,0,4,31519,0,2392.3974609375,843
com.ShakeMe.shake.apk,com.ShakeMe.shake,Shake Me,1,Unknown,0,2,0,0,0,2,59,0,2210.734375,17
com.singlegateway.guidegame2.apk,com.singlegateway.guidegame2,Guide LEGO NEXO KNIGHTS,3,Unknown,5,6,2,4,1,2,41546,0,3948.01171875,556
com.sitefinder.oiltraxcanada.apk,com.sitefinder.oiltraxcanada,OilTrax,8,Unknown,11,5,1,0,0,2,42288,0,3027.2265625,177
com.softbolt.redkaraoke.apk,com.softbolt.redkaraoke,Sing & Record,120,Unknown,11,35,5,4,1,2,64562,1,18398.5048828125,1299
com.softwarelint.darkops.apk,com.softwarelint.darkops,Darkops,10,Unknown,26,23,9,7,1,10,72032,0,5190.2666015625,982
com.softxpert.android.fax.apk,com.softxpert.android.fax,Fax+,10000017,Unknown,10,12,5,2,1,7,23907,0,3438.7607421875,836
com.squaremed.diabetesconnect.android.apk,com.squaremed.diabetesconnect.android,DiabetesConnect,50,Unknown,9,9,6,6,3,5,48030,0,8345.3955078125,1624
com.themascoteers.hammer.apk,com.themascoteers.hammer,Nail It,6,Unknown,21,28,4,5,1,2,59142,1,22649.5869140625,739
com.touringplans.dlrlines.android.apk,com.touringplans.dlrlines.android,Disneyland Lines by TouringPlans.com,10,Unknown,3,1,0,0,0,2,377,0,43.3662109375,13
com.tp.emoji.aaa.apk,com.tp.emoji.aaa,Emojistan,1,Unknown,4,6,0,0,0,2,36070,0,9481.4423828125,905
com.tsang.alan.lightmeter.apk,com.tsang.alan.lightmeter,Light Meter,2,Unknown,0,3,0,0,0,2,20614,0,2933.8798828125,420
com.tutotoons.app.magicprincessmadelaineandherfairiesfriends.free.apk,com.tutotoons.app.magicprincessmadelaineandherfairiesfriends.free,Magic Princess and her Fairy Friends,1000011,Unknown,6,7,1,2,0,2,29092,1,36310.8740234375,425
com.ui.webdma.apk,com.ui.webdma,Call recorder ONE touch,36,Unknown,13,5,4,4,1,2,14593,0,1448.416015625,252
com.usb.otg.apk,com.usb.otg,USB OTG READER PRO,1,Unknown,4,4,1,0,0,2,29561,1,3259.9140625,483
com.videotron.android.wificlient.apk,com.videotron.android.wificlient,Videotron WiFi,20160922,Unknown,7,3,0,0,0,2,12441,1,10009.6220703125,818
com.virtualsimapp.apk,com.virtualsimapp,VirtualSIM,60,Unknown,25,62,8,8,2,18,78719,1,25118.6767578125,2103
com.voboo.sterlime.easy.apk,com.voboo.sterlime.easy,Volume Booster,2,Unknown,11,13,11,6,1,7,74098,0,6171.1298828125,1328
com.vpro.inc.mcpemod.apk,com.vpro.inc.mcpemod,Gun Mods for Minecraft,2,Unknown,10,4,3,3,1,2,39322,0,9754.701171875,796
com.waterousco.techtool.apk,com.waterousco.techtool,Tech Tool,113,Unknown,1,1,0,0,0,2,857,1,19644.6435546875,36
com.weathercreative.weatherbub.apk,com.weathercreative.weatherbub,Weather BUB,22,Unknown,25,7,6,11,1,3,46428,1,28415.2998046875,700
com.webstersys.instadp.apk,com.webstersys.instadp,InstaDP,1,Unknown,3,1,0,0,0,2,1168,0,1776.720703125,35
com.Whatscan.forWhatstab.apk,com.Whatscan.forWhatstab,WhatsTabScan,3,Unknown,5,2,0,0,0,2,20411,0,2576.7431640625,395
com.wifi.phone.apk,com.wifi.phone,WIRELESS DISPLAY PRO,1,Unknown,4,4,1,0,0,2,29561,1,2490.2275390625,483
com.workoutapps.dayFatBurnWorkout.apk,com.workoutapps.dayFatBurnWorkout,15 Day Fat Burn Workout,3,Unknown,2,12,0,2,0,2,36290,0,4714.8037109375,864
