label,app_name,total_methods,version_code,file_size_kb,num_files,package_name,version_name,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers
1,1031,16328,14.0,10226.0400390625,793,427,0,0,2,0,4,4,0,1
1,1236,20409,78.0,2544.1826171875,715,430,0,1,2,2,9,7,0,0
1,1139,16861,1.0,2419.009765625,693,431,0,1,2,2,6,7,0,0
1,1149,23633,360.0,3280.1962890625,833,434,0,1,2,7,7,20,0,1
1,117,10414,147.0,50334.9169921875,453,435,0,3,8,10,6,16,1,1
1,1052,38697,186.0,5970.322265625,1856,437,0,6,11,5,9,41,0,1
1,130,3570,6.0,216.73828125,12,441,0,0,2,0,2,1,0,0
1,449,35860,33.0,6775.373046875,221,442,0,2,11,4,18,12,0,0
1,487,53389,12.0,4878.2587890625,564,445,0,0,2,0,6,9,0,1
1,132,55016,222651.0,14181.263671875,2994,446,0,38,8,12,60,34,1,1
1,1700,55593,10.0,5997.8046875,252,451,0,3,2,1,10,2,1,0
1,1459,21930,205078.0,10523.08984375,5914,454,0,0,2,0,3,3,0,0
1,46,73153,1008.0,6767.2890625,866,455,0,3,6,1,13,10,0,0
1,92,69726,114.0,15380.43359375,1256,458,0,21,4,6,12,38,0,2
1,138,54990,3003011.0,21391.73046875,2353,461,0,1,5,2,15,52,1,0
1,1090,53842,16.0,16904.9921875,636,462,0,2,2,5,8,21,1,1
1,1306,57739,35.0,17283.3515625,686,463,0,2,3,4,9,28,1,1
1,740,79129,8.0,9971.0673828125,1244,464,0,7,7,8,16,27,0,2
1,60,20743,4.0,33037.611328125,334,466,0,0,8,0,6,5,0,1
1,140,30800,3.0,2611.482421875,667,467,0,0,2,0,2,3,0,0
1,111,38344,12.0,9979.70703125,200,468,0,0,2,0,3,7,0,0
1,1111,13626,9.0,6473.244140625,527,474,0,4,7,2,20,18,1,2
1,1175,46226,15.0,4867.375,1337,475,0,4,8,2,8,12,0,1
1,1227,43149,140.0,8368.0634765625,1204,484,0,4,5,7,9,25,0,1
1,278,36287,214301.0,12784.732421875,2056,485,0,14,11,16,26,22,0,3
1,1701,74874,71.0,13515.4326171875,1877,486,0,5,3,1,16,38,0,0
1,142,59221,1030303.0,8423.9697265625,1543,492,0,8,81,15,13,47,0,1
1,77,47173,14.0,14339.8974609375,824,493,0,0,2,0,10,6,1,0
1,1036,49788,27.0,9795.8310546875,845,495,0,7,26,6,11,27,1,2
1,929,42909,10.0,6513.6904296875,856,499,0,2,2,4,10,18,1,1
1,243,89976,3941.0,11868.216796875,1576,502,0,8,7,8,16,27,1,3
1,1797,45101,2.0,3008.7431640625,522,508,0,0,2,0,2,16,0,0
1,1218,15942,6.0,39774.8076171875,716,512,0,0,2,0,2,3,1,0
1,856,53658,4510.0,7347.8681640625,1059,478,0,3,2,3,15,43,0,0
1,1603,53658,1001.0,7363.09765625,1059,479,0,3,2,3,15,43,0,0
1,51,52864,174.0,5687.9951171875,1520,518,0,9,23,14,46,110,1,14
1,1037,21351,33.0,1643.8603515625,276,519,0,3,2,3,20,12,0,2
1,369,21499,80.0,4861.994140625,854,520,0,0,3,1,2,5,0,1
1,1098,21703,13.0,5278.9013671875,1019,521,0,0,3,1,2,5,0,1
1,766,53419,9.0,12088.990234375,1446,529,0,0,5,0,8,25,1,0
1,1637,43350,44.0,31070.4111328125,468,530,0,0,2,0,5,2,1,0
1,866,71479,50.0,7506.794921875,1046,532,0,4,10,5,13,10,1,2
1,302,46452,28.0,21216.7607421875,1120,533,0,5,2,5,11,47,0,1
1,52,71635,352.0,12723.5205078125,1868,536,0,8,8,7,11,45,1,1
1,57,47565,204.0,37210.7880859375,2167,537,0,5,9,4,21,26,1,0
1,1473,74502,15.0,15768.18359375,2348,544,0,3,7,5,19,13,0,1
1,1703,55573,10.0,5965.146484375,247,562,0,3,2,1,10,2,1,0
1,582,98387,908.0,14024.5888671875,1813,563,0,14,5,5,28,53,0,1
1,1587,49709,602052.0,10336.66796875,1941,565,0,8,5,6,10,32,0,2
1,809,52154,5.0,3583.296875,581,567,0,2,2,2,8,6,0,0
1,724,32184,49.0,26759.2666015625,1054,569,0,6,3,2,15,25,1,0
1,1134,14097,3.0,1916.353515625,425,571,0,3,2,2,5,4,0,1
1,933,115518,60000015.0,29129.87890625,2258,572,0,3,8,14,20,101,0,2
1,175,60927,2290.0,7917.810546875,1517,574,0,29,8,26,25,24,0,1
1,179,62004,50.0,12649.1357421875,676,577,0,3,53,2,17,32,1,1
1,58,60574,211537.0,17354.478515625,2547,578,0,22,5,13,40,23,1,0
1,1513,57308,1590.0,34424.2099609375,3323,580,0,7,31,27,10,33,1,1
1,1215,27940,27.0,3592.9443359375,1140,584,0,1,4,2,12,13,0,1
1,172,42510,34.0,5568.576171875,428,586,0,5,9,11,22,23,1,1
1,1018,50211,70.0,4427.65625,419,587,0,3,2,0,5,32,0,3
1,264,46450,38.0,26401.248046875,2438,589,0,5,2,1,8,48,0,1
1,9,102197,37.0,27512.5546875,2052,590,0,10,10,7,23,64,1,0
1,205,91930,525.0,36559.9609375,5075,592,0,16,15,26,27,212,1,3
1,1659,25277,334.0,13082.8994140625,1505,594,0,5,15,5,21,33,1,0
1,432,20806,1966.0,2789.310546875,662,595,0,13,3,15,63,17,1,2
1,433,49132,29.0,6613.169921875,921,593,0,10,2,6,34,11,1,1
1,767,56832,10.0,11140.41796875,2390,600,0,0,5,0,8,29,1,0
1,881,58879,74.0,9634.9892578125,1240,599,0,0,5,0,11,20,1,0
1,1800,21044,33.0,4445.228515625,309,604,0,0,2,0,6,3,0,0
1,1364,55380,12.0,34181.4697265625,146,605,0,2,5,1,18,10,1,0
1,1205,62994,877.0,8207.572265625,2313,606,0,15,36,13,12,69,1,1
1,165,109167,52001005.0,36509.3310546875,4109,608,0,10,20,13,18,76,1,1
1,472,15314,38.0,45925.4794921875,768,609,0,3,5,2,10,6,1,1
1,857,26475,233.0,3251.736328125,1417,613,0,11,12,8,7,20,0,1
1,194,19564,28.0,2393.287109375,588,614,0,2,2,4,14,5,0,1
1,223,56169,36.0,4951.068359375,943,617,0,3,6,6,20,41,0,1
1,228,38455,2016060320.0,13439.748046875,1800,620,0,3,8,8,18,41,0,1
1,328,47136,54.0,16526.8662109375,1598,621,0,4,8,4,14,35,0,1
1,1276,57376,3.0,4175.955078125,746,622,0,1,4,2,4,14,0,1
1,233,36588,575.0,13213.4169921875,1232,624,0,8,5,8,13,19,0,2
1,231,26832,7.0,2087.8046875,363,626,0,0,2,0,2,3,0,0
1,1605,11879,10000.0,16864.6015625,122,628,0,1,3,1,13,2,0,0
1,574,64803,27467.0,12667.2607421875,1719,630,0,7,5,4,16,39,0,2
1,575,60410,26.0,9277.8349609375,389,635,0,3,2,0,4,12,1,0
1,1365,78899,80241.0,16540.6552734375,1488,637,0,4,18,5,15,24,1,0
1,239,55382,11.0,3830.9521484375,749,639,0,2,4,3,7,8,0,1
1,461,74225,179.0,18349.3466796875,1801,640,0,4,3,3,8,11,0,1
1,133,30273,2069039.0,7274.5732421875,1310,641,0,30,4,21,37,30,1,1
1,462,35324,70.0,3514.171875,962,642,0,1,4,0,6,13,0,2
1,805,61520,71.0,29192.0224609375,973,643,0,6,2,4,11,23,1,1
1,1512,26428,42.0,5378.416015625,1230,646,0,4,3,6,9,14,0,1
1,491,64866,1950000.0,9832.123046875,1350,658,0,3,2,1,13,59,0,0
1,899,64742,1950001.0,9747.8359375,1348,659,0,3,2,1,13,59,0,0
1,197,108562,3045.0,30286.2080078125,1793,662,0,6,21,5,11,52,1,0
1,247,60069,81.0,23738.1826171875,346,663,0,5,2,5,14,30,1,1
1,1424,39104,14.0,3471.955078125,595,668,0,3,2,2,5,7,0,1
1,505,23415,15.0,4285.7890625,117,672,0,0,2,0,4,2,1,0
1,85,21914,7.0,47451.248046875,243,673,0,0,2,0,3,4,1,0
1,388,13209,37.0,10647.5849609375,1079,678,0,0,3,0,2,12,1,0
1,892,26967,6.0,35325.935546875,128,679,0,1,4,1,11,7,1,0
1,628,63489,5.0,29703.763671875,168,683,0,2,2,0,8,19,1,0
1,1341,22309,273.0,24199.056640625,882,689,0,2,2,2,2,2,0,0
1,846,26097,50.0,4713.3505859375,1013,690,0,16,0,4,20,30,0,1
1,265,50916,35.0,8830.5751953125,254,691,0,0,3,2,10,12,0,0
1,596,41828,565.0,14835.234375,1560,693,0,8,13,4,29,130,1,0
1,1708,55640,35.0,23861.1748046875,1330,694,0,5,3,4,22,68,0,1
1,1707,61163,82.0,9471.8671875,2079,696,0,11,20,6,23,106,0,0
1,1368,63799,30.0,14317.92578125,685,697,0,2,3,2,9,24,1,2
1,463,75582,263.0,14592.4658203125,2275,699,0,11,8,8,12,48,1,2
1,198,25872,18.0,4243.58984375,681,700,0,1,2,1,16,24,0,0
1,1709,121518,148.0,46707.806640625,3456,701,0,6,5,8,14,36,1,0
1,283,64454,1090406.0,11985.9443359375,2117,711,0,10,23,8,46,58,1,0
1,307,66299,302.0,31483.2119140625,1087,717,0,4,3,5,12,9,1,1
1,1166,53938,33.0,4601.298828125,664,718,0,1,2,1,8,29,1,0
1,315,60541,2060701.0,40956.8203125,1326,725,0,5,5,6,11,18,1,0
1,1345,64248,231.0,8314.0625,787,727,0,3,7,7,5,97,0,1
1,667,54511,311.0,47968.9111328125,1743,732,0,6,2,1,6,13,1,1
1,1896,49557,104.0,12782.91796875,955,733,0,1,2,1,11,56,1,1
1,322,27660,3.0,4264.275390625,638,734,0,1,2,1,7,21,0,0
1,327,118284,79.0,28858.7080078125,3259,737,0,1,9,2,8,12,0,3
1,1194,100364,50307.0,20146.2275390625,2882,745,0,9,8,14,10,81,1,5
1,479,64369,426584.0,39436.1796875,1356,746,0,7,4,9,10,43,1,3
1,1758,53433,44.0,13431.0615234375,1405,747,0,7,8,7,26,36,1,2
1,1207,21162,113.0,19260.408203125,528,750,0,1,2,0,16,2,1,1
1,977,43165,57.0,7141.326171875,736,758,0,5,2,0,4,10,0,1
1,1591,35872,20160602.0,14355.5517578125,169,759,0,0,2,0,6,3,1,0
1,339,25420,678.0,1761.921875,94,760,0,3,7,2,6,5,0,0
1,1796,31628,4.0,3708.287109375,814,764,0,0,5,0,7,13,0,0
1,1737,52122,40101.0,6518.6494140625,1448,766,0,3,5,4,9,20,1,0
1,1403,20435,104048.0,11583.6484375,1011,767,0,3,2,3,11,5,0,1
1,350,44337,845.0,6312.1650390625,2381,768,0,4,6,4,13,45,0,1
1,1480,70657,51.0,15371.630859375,928,782,0,3,7,9,7,16,0,1
1,1261,8306,55.0,2745.330078125,696,785,0,0,5,0,14,74,0,0
1,571,3722,37.0,942.5615234375,31,797,0,2,2,1,7,1,0,0
1,377,15914,49.0,25129.2841796875,304,802,0,0,2,0,4,3,1,0
1,1114,15853,44.0,24019.046875,304,803,0,0,2,0,4,3,1,0
1,360,64289,107103.0,10336.3349609375,2042,805,0,7,5,20,17,9,0,3
1,1078,82232,276.0,30191.3720703125,1467,807,0,4,23,8,17,28,1,2
1,364,63046,174.0,27071.33203125,2817,808,0,6,3,4,9,85,1,2
1,365,55498,4604.0,14926.94140625,2133,813,0,5,10,2,19,33,0,0
1,366,39945,1500296.0,8350.8759765625,2119,815,0,4,6,4,16,33,0,2
1,1714,55373,4.0,5949.7412109375,248,822,0,3,2,1,10,2,1,0
1,717,27279,13.0,23568.3046875,1619,825,0,4,2,3,11,6,1,0
1,372,64809,170.0,17522.5283203125,2755,828,0,5,30,5,17,63,1,1
1,642,50263,71.0,15169.8974609375,1340,835,0,0,5,3,8,20,1,0
1,378,59690,137.0,12614.2587890625,2465,850,0,11,13,11,14,41,0,2
1,1533,61491,80.0,10752.19140625,1083,851,0,12,6,9,17,21,1,1
1,379,48715,3130010.0,16224.70703125,3060,855,0,3,3,13,15,54,0,1
1,1429,25994,10020072.0,3231.919921875,238,862,0,2,2,3,10,11,1,1
1,297,33512,20020254.0,3737.42578125,468,875,0,7,6,4,34,23,1,3
1,394,44454,208.0,39143.5546875,984,880,0,3,7,3,10,24,1,1
1,421,54167,55.0,15189.0302734375,2813,887,0,3,3,4,23,52,0,2
1,503,58568,43002.0,45694.640625,2206,922,0,8,7,5,15,23,1,2
1,707,62360,410.0,15553.89453125,3747,1034,0,3,2,6,18,34,1,1
1,729,15326,12.0,4286.076171875,1433,1046,0,1,2,1,14,50,0,0
1,1230,50455,12.0,50139.5732421875,17,1084,0,0,2,0,8,3,1,0
1,789,48080,46.0,5808.57421875,1647,1088,0,8,19,7,10,69,0,0
1,1634,8371,224.0,8824.8662109375,494,1091,0,4,2,1,3,4,1,1
1,435,68645,58.0,16792.3193359375,1392,257,0,6,2,10,18,51,1,1
1,802,82432,164.0,18148.2158203125,2872,1101,0,9,15,11,17,58,1,2
1,618,43087,23.0,3758.3056640625,918,1134,0,11,3,7,51,41,1,2
1,785,50591,40402.0,20475.8935546875,2493,1137,0,4,7,5,13,26,1,1
1,1751,31685,60602.0,14278.5400390625,2027,1143,0,5,38,4,13,44,1,0
1,804,74443,141.0,17639.9267578125,2008,1145,0,8,13,10,8,49,1,1
1,1578,12671,18.0,1089.02734375,367,1147,0,0,2,0,1,5,0,0
1,806,42529,99.0,5070.7734375,1318,1149,0,2,3,3,8,11,0,1
1,865,34359,8.0,4462.359375,921,1155,0,4,8,4,13,40,0,1
1,497,57266,63.0,30873.4169921875,464,1157,0,0,2,1,4,7,0,0
1,28,63278,36.0,13217.7587890625,1355,1159,0,3,8,2,12,31,1,0
1,808,68938,373.0,12511.4794921875,1998,1160,0,2,5,4,10,8,1,1
1,588,80799,2016060313.0,15548.3994140625,3130,1163,0,17,20,18,35,28,0,3
1,1313,44929,129.0,6649.3740234375,939,1165,0,5,2,7,5,14,0,1
1,811,70198,150.0,14256.0712890625,1867,1170,0,8,8,11,18,18,1,1
1,1312,19126,34400.0,1811.6044921875,506,1185,0,0,2,0,2,4,0,1
1,1441,4109,6.0,197.693359375,11,1188,0,0,2,0,9,1,0,0
1,816,50351,665106083.0,40267.9228515625,2603,1195,0,10,8,10,23,71,1,2
1,273,33950,50014.0,15399.3984375,627,1197,0,1,2,2,4,10,0,0
1,901,33950,3013.0,15866.892578125,709,1198,0,1,2,2,4,10,0,0
1,818,114391,363.0,21016.861328125,4006,1199,0,4,6,3,26,109,0,0
1,787,55301,394.0,7623.6171875,1620,1200,0,5,11,3,12,40,0,1
1,1182,47185,115.0,3735.6201171875,784,1202,0,4,3,1,8,14,0,0
1,604,64732,199.0,5647.107421875,1075,1204,0,6,7,8,13,27,0,1
1,759,35741,17.0,2969.2646484375,937,1205,0,1,3,3,5,33,0,0
1,823,60965,2.0,5512.84375,749,1206,0,2,2,2,11,16,0,1
1,824,1336,200028.0,3088.4169921875,271,1207,0,0,2,0,1,1,0,0
1,1456,49359,42.0,32235.3623046875,3190,1208,0,2,10,2,8,97,1,0
1,829,37569,31732.0,27939.0771484375,907,1209,0,4,3,2,4,3,1,0
1,821,70023,1139.0,29576.2080078125,3075,1210,0,7,5,15,9,85,1,1
1,1581,65995,20.0,13596.55859375,822,1212,0,3,7,8,8,16,0,1
1,1498,15155,382.0,7249.2119140625,211,1213,0,7,0,4,27,25,1,0
1,757,36438,1050272.0,9051.3994140625,1046,1216,0,13,4,14,13,12,1,1
1,1752,55360,4.0,5929.05078125,248,1218,0,3,2,1,10,2,1,0
1,833,19744,635.0,4918.263671875,909,1220,0,8,4,3,18,33,0,6
1,834,57226,39.0,4593.6591796875,612,1221,0,1,6,1,8,30,0,1
1,1506,48813,55.0,7355.4990234375,845,1223,0,13,8,17,24,31,1,1
1,332,28914,10190040.0,48463.189453125,2893,1224,0,4,5,4,10,3,1,2
1,841,24936,62.0,8893.533203125,650,1225,0,0,2,0,13,9,1,1
1,822,27093,1178.0,17683.505859375,2105,1228,0,6,11,6,18,18,1,1
1,826,66840,132.0,34288.779296875,2532,1229,0,25,0,10,48,40,1,0
1,1398,38524,36.0,41610.2958984375,694,259,0,3,5,1,14,23,1,0
1,703,1954,75.0,375.2158203125,70,1230,0,7,4,2,13,14,0,0
1,1012,79557,17.0,31729.013671875,1340,1231,0,6,13,10,28,88,1,2
1,760,38697,112.0,4650.994140625,354,1232,0,1,2,3,8,4,0,1
1,1233,56367,405.0,7000.3388671875,1158,1233,0,2,6,2,15,31,0,1
1,438,33347,16.0,2373.2998046875,243,1234,0,0,2,2,2,5,0,1
1,118,44069,157.0,11359.7939453125,1477,1235,0,4,5,2,9,40,1,0
1,38,67517,22.0,19617.0673828125,1928,1236,0,6,18,17,12,16,0,2
1,534,85887,421202.0,13900.3828125,1825,1238,0,15,3,8,15,20,1,1
1,1781,81304,1402342.0,22291.4404296875,5287,1239,0,26,14,22,40,132,1,1
1,84,61171,16.0,21420.5458984375,200,1241,0,2,2,0,7,22,1,0
1,1238,86615,272.0,14490.966796875,1602,1242,0,5,5,2,23,38,0,1
1,1266,65111,107293.0,45940.302734375,968,1243,0,4,2,3,11,28,1,1
1,547,23926,40.0,2941.3271484375,626,1244,0,1,2,1,4,10,0,1
1,95,57618,4.0,4869.7783203125,763,1245,0,2,5,1,9,11,0,1
1,1007,21792,28.0,1402.78515625,228,1247,0,0,2,0,2,3,0,0
1,1723,37854,3.0,5795.1201171875,1677,1248,0,6,9,7,8,35,0,2
1,861,67086,233.0,11007.21875,2936,1249,0,7,14,5,19,29,0,1
1,490,70587,101.0,12054.919921875,1604,1250,0,6,5,4,13,31,1,1
1,909,76349,5.0,5819.9921875,771,1251,0,4,2,7,12,19,0,2
1,863,58210,650080009.0,14027.955078125,2295,1252,0,15,10,6,20,35,0,1
1,874,34796,16061001.0,8120.8818359375,1510,1253,0,7,5,5,19,46,0,1
1,876,19323,6.0,2107.923828125,547,1256,0,0,2,1,6,5,0,0
1,113,40900,21.0,25269.865234375,210,1258,0,1,4,0,6,12,1,0
1,31,72088,145.0,24357.6123046875,2090,1259,0,8,9,50,25,55,1,1
1,883,76596,15082.0,36104.0595703125,4276,1261,0,27,12,36,34,98,0,6
1,1413,66334,223.0,10022.5595703125,2756,1262,0,3,13,4,11,57,0,0
1,974,58491,122.0,12743.6533203125,2950,1267,0,25,24,15,50,62,1,2
1,269,26501,22.0,42556.4970703125,730,1268,0,0,2,1,7,8,1,0
1,996,48885,408020.0,13053.2841796875,3985,1353,0,5,14,8,10,75,0,2
1,686,18781,2016060700.0,2481.302734375,227,1517,0,0,5,0,4,5,0,0
1,1118,47802,3.0,6268.4892578125,859,1561,0,2,2,1,11,19,0,0
1,1162,61670,220.0,24729.1494140625,2210,1569,0,9,8,8,21,44,1,2
1,1275,67164,117.0,7993.818359375,1193,1583,0,3,4,1,10,28,0,0
1,715,70357,1464798101.0,14622.267578125,1967,1585,0,6,15,7,16,46,1,2
1,580,62649,34.0,6806.7109375,912,1586,0,1,4,2,7,7,0,1
1,1284,63329,41.0,5592.28125,1095,1587,0,3,7,18,13,44,0,3
1,1168,38462,44100.0,11033.466796875,755,1589,0,5,3,2,5,23,1,2
1,1256,62391,12.0,6584.8193359375,824,1590,0,1,2,1,10,25,0,0
1,764,21544,46.0,6257.154296875,158,1591,0,1,2,1,10,2,0,0
1,1744,13865,507003.0,3039.2763671875,1394,1593,0,2,7,3,32,30,1,0
1,1790,41401,31.0,7091.384765625,743,1595,0,2,2,2,6,8,1,0
1,1268,43856,16.0,4253.015625,467,1597,0,2,2,0,9,22,0,0
1,1767,55571,10.0,5939.203125,247,1599,0,3,2,1,10,2,1,0
1,771,31703,8.0,2564.90234375,431,1600,0,0,2,0,6,31,0,0
1,1305,65109,102.0,11664.478515625,1363,1602,0,11,10,7,25,22,1,2
1,1186,79479,264.0,26162.3212890625,5180,1603,0,4,31,6,13,78,1,3
1,1310,59033,231.0,22681.4658203125,1709,1604,0,5,3,5,14,27,1,2
1,125,55846,10454.0,33734.27734375,2107,1605,0,4,3,3,11,17,1,0
1,1768,55602,13.0,5948.0732421875,247,1606,0,3,2,1,10,2,1,0
1,1408,27296,7.0,3417.060546875,313,1607,0,0,2,0,2,10,0,0
1,1278,53475,31.0,15504.7509765625,690,1608,0,1,2,0,5,22,1,1
1,225,37683,48.0,21294.978515625,1614,1609,0,8,3,4,16,21,0,1
1,1573,19264,7.0,1876.65234375,537,1611,0,5,2,5,8,7,0,1
1,1769,55348,4.0,5950.189453125,248,1612,0,3,2,1,10,2,1,0
1,748,61639,20003000.0,8272.4365234375,1559,1613,0,3,10,2,26,39,1,0
1,256,58912,66.0,5792.923828125,1830,1614,0,3,12,1,10,34,1,1
1,870,41519,2020916164.0,12770.7705078125,3260,1615,0,0,8,0,9,54,1,1
1,1590,37713,20160608.0,14380.8125,724,1616,0,7,2,3,8,9,1,2
1,746,56971,328.0,6383.21484375,1712,1617,0,4,24,5,10,26,0,0
1,1422,52938,41.0,27386.5859375,153,1639,0,0,2,0,4,6,1,0
1,447,60036,229.0,7995.9150390625,2234,1640,0,5,7,9,11,24,1,1
1,1407,57861,128.0,24620.0166015625,1737,1641,0,5,3,2,15,5,1,1
1,1142,30156,17.0,1920.833984375,330,1642,0,0,2,0,3,7,0,0
1,1434,76662,137.0,29870.7568359375,2992,1643,0,8,3,11,16,56,1,3
1,1546,61918,34.0,24981.517578125,1586,1644,0,6,22,10,16,18,0,1
1,1464,82194,34.0,11505.9365234375,1540,1651,0,5,2,4,20,35,0,1
1,898,41263,50.0,4608.7392578125,1159,1652,0,6,4,10,6,20,0,1
1,1466,60108,40.0,17239.9404296875,1450,1653,0,3,2,3,11,20,1,1
1,730,49054,2600.0,37247.6884765625,469,1654,0,4,2,2,12,11,1,0
1,1172,40863,5.0,5739.4287109375,253,1655,0,0,2,0,5,6,0,0
1,1469,25353,2.0,2871.3330078125,436,274,0,2,5,1,8,8,0,0
1,649,62053,2.0,4961.693359375,827,1656,0,1,4,2,6,11,0,2
1,1468,31694,72150.0,7904.810546875,340,1657,0,7,3,3,13,2,1,1
1,187,52662,64.0,15624.5478515625,3397,1658,0,3,7,5,10,15,0,1
1,1448,20093,51.0,4727.7939453125,406,1659,0,2,2,1,19,7,1,0
1,1470,38218,18300.0,6449.3037109375,1722,1662,0,9,8,5,15,25,0,2
1,1471,76420,2811003.0,28140.861328125,3084,1663,0,21,41,10,32,101,1,0
1,983,35788,424.0,3941.58203125,914,1664,0,22,14,15,21,25,0,1
1,1127,22783,5.0,37374.025390625,868,1665,0,1,2,0,9,6,1,0
1,1773,55586,11.0,5946.2939453125,247,1666,0,3,2,1,10,2,1,0
1,1262,13264,216008.0,5155.681640625,944,1668,0,5,2,0,3,3,0,0
1,482,56200,13.0,20231.517578125,860,1669,0,0,2,0,6,21,1,1
1,1425,56244,50.0,7940.283203125,2678,275,0,7,1086,6,17,586,0,1
1,1202,33520,34.0,2632.6669921875,471,1671,0,2,2,2,7,5,0,1
1,279,49521,12.0,6911.3671875,728,1672,0,3,2,2,8,13,0,1
1,1774,55407,5.0,6062.6669921875,288,1673,0,3,2,1,10,2,1,0
1,1488,81732,61.0,13669.0927734375,2301,1674,0,10,0,5,17,86,1,5
1,1490,52903,50.0,7551.1875,1291,1676,0,5,36,4,12,66,0,1
1,644,51507,358.0,8575.4814453125,1133,1677,0,5,5,5,15,9,1,1
1,1138,51507,358.0,8775.4189453125,1133,1678,0,5,5,5,15,9,1,1
1,480,47169,2407.0,43633.3515625,854,1679,0,6,2,3,11,12,1,1
1,1492,90218,58.0,11337.4951171875,1439,1680,0,4,2,6,18,51,0,0
1,1369,43973,34.0,7441.3701171875,964,1681,0,4,9,3,11,4,1,1
1,287,40170,16.0,6061.8310546875,1017,1682,0,2,12,4,9,19,0,1
1,1494,67984,1399.0,16021.966796875,3287,1683,0,5,5,8,19,27,1,1
1,1525,45792,244.0,15798.3583984375,563,1684,0,4,2,2,5,11,1,1
1,1174,54716,241.0,9075.3017578125,1602,1685,0,3,0,4,11,30,0,3
1,900,55592,48.0,9244.689453125,718,1686,0,1,2,2,10,42,0,0
1,586,44185,111.0,19644.16015625,630,1687,0,0,5,0,11,41,1,0
1,1447,62813,395.0,7848.1708984375,1723,1688,0,8,34,11,18,45,0,1
1,6,59167,14.0,48520.6552734375,2102,1689,0,2,3,2,9,9,0,1
1,1342,40085,171.0,4427.1689453125,759,1690,0,6,7,6,12,29,0,1
1,571,31484,39.0,4176.5166015625,678,1691,0,5,2,2,7,6,0,0
1,397,51395,12.0,7888.94921875,814,1692,0,0,2,0,7,11,0,0
1,1499,71647,43.0,5517.080078125,930,1693,0,4,5,4,6,28,0,1
1,1028,115095,222.0,23111.5869140625,5828,1696,0,31,12,38,19,68,0,2
1,1288,36948,7.0,3665.615234375,526,1697,0,0,2,0,4,15,0,0
1,994,35018,50.0,50810.6875,456,1698,0,4,2,3,7,9,1,0
1,1523,83529,1606010649.0,14544.67578125,3278,1699,0,13,6,11,22,76,0,2
1,253,56737,197.0,28551.36328125,1396,1700,0,7,7,3,11,55,1,2
1,408,56737,197.0,28550.9482421875,1396,1701,0,7,7,3,11,55,1,2
1,483,56737,197.0,28543.8857421875,1396,1702,0,7,7,3,11,55,1,2
1,559,56737,197.0,28551.5458984375,1396,1703,0,7,7,3,11,55,1,2
1,1097,56737,197.0,28554.69140625,1396,1704,0,7,7,3,11,55,1,2
1,1117,56737,197.0,28543.7578125,1396,1705,0,7,7,3,11,55,1,2
1,1220,56737,197.0,28543.1875,1396,1706,0,7,7,3,11,55,1,2
1,1286,56737,197.0,28549.048828125,1396,1707,0,7,7,3,11,55,1,2
1,171,86384,53.0,51173.3037109375,3143,1708,0,9,15,6,10,56,1,1
1,1038,86384,53.0,51162.357421875,3143,1709,0,9,15,6,10,56,1,1
1,1528,63923,440.0,27115.4921875,2192,1710,0,11,11,9,15,27,0,11
1,1529,62945,129.0,13540.7197265625,2190,1711,0,11,11,7,15,27,0,11
1,1531,54370,48.0,14928.08203125,1541,1713,0,9,3,8,10,24,1,1
1,1532,82298,142070001.0,19229.7607421875,4383,1714,0,12,28,16,42,55,1,5
1,182,76455,17815.0,16425.51171875,2454,1716,0,28,8,13,61,70,1,1
1,13,105494,97.0,15153.1748046875,1861,1718,0,8,7,6,18,11,1,3
1,1535,56785,150097.0,21214.7822265625,3196,1719,0,6,3,7,23,65,1,2
1,1165,34816,85.0,3853.173828125,881,1720,0,6,8,5,11,16,0,1
1,1547,159451,31304.0,20715.0908203125,4836,1721,0,14,7,15,24,251,1,1
1,1548,70908,67.0,10931.5947265625,2548,1722,0,6,8,5,12,84,1,1
1,1600,54413,36.0,15964.4609375,676,1723,0,1,3,0,14,2,1,0
1,1892,61441,7.0,12386.1416015625,971,1724,0,2,4,5,16,27,0,1
1,493,61907,4025.0,18383.7607421875,971,1725,0,6,12,15,11,54,0,3
1,1337,52196,607.0,8853.63671875,1803,1727,0,3,9,6,26,102,1,7
1,1544,9990,6.0,25484.2626953125,745,1729,0,1,2,0,8,5,0,0
1,1557,73473,52.0,7061.703125,1490,1730,0,10,38,13,17,60,0,1
1,1534,27079,163.0,5089.076171875,1591,1731,0,8,6,3,8,16,0,2
1,1188,19033,900173.0,3425.732421875,378,1733,0,6,2,4,8,8,1,1
1,1570,31229,3.0,2646.4228515625,601,1734,0,0,2,0,11,9,0,0
1,1289,31617,71.0,29156.5322265625,1554,1735,0,3,2,5,21,21,1,1
1,731,74518,8.0,6921.154296875,984,1736,0,5,7,9,15,28,1,1
1,1340,52481,32.0,9556.1689453125,1734,1737,0,4,5,8,11,36,0,1
1,1172,24229,4.0,3214.373046875,474,1740,0,0,2,0,5,4,1,0
1,1421,53104,20105053.0,22758.6044921875,139,1742,0,6,2,5,13,11,1,0
1,1595,61428,74.0,17555.17578125,2101,1744,0,3,5,5,8,24,1,1
1,1561,12171,163.0,1615.9453125,281,1745,0,2,3,3,4,17,0,0
